"","country","project","course","id","year","month","date","gradient","site","treatment","plot_id","functional_group","family","taxon","genus","species","individual_nr","trait","value","flag","burn_year","latitude","longitude","elevation"
"992","PE",TRUE,"PFTC5","BHC0873",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"plant_height_cm",27,NA,NA,-13.176134,-71.628834,3489
"993","PE",TRUE,"PFTC5","BHC0873",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"leaf_thickness_mm",0.513,NA,NA,-13.176134,-71.628834,3489
"994","PE",TRUE,"PFTC5","AUQ9983",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"plant_height_cm",10,NA,NA,-13.176034,-71.628828,3487.4
"995","PE",TRUE,"PFTC5","AUQ9983",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"leaf_thickness_mm",0.0863333333333333,NA,NA,-13.176034,-71.628828,3487.4
"996","PE",TRUE,"PFTC5","ABO2241",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",3,"dry_mass_g",0.013,NA,NA,-13.176252,-71.628819,3492.4
"997","PE",TRUE,"PFTC5","ACJ5842",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"wet_mass_g",0.065,NA,NA,-13.176252,-71.628819,3492.4
"998","PE",TRUE,"PFTC5","ACL0820",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"plant_height_cm",7,NA,NA,-13.176252,-71.628819,3492.4
"999","PE",TRUE,"PFTC5","ACL0820",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"leaf_thickness_mm",0.110666666666667,NA,NA,-13.176252,-71.628819,3492.4
"1000","PE",TRUE,"PFTC5","ATL3676",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"dry_mass_g",0.0213,NA,NA,-13.176252,-71.628819,3492.4
"1001","PE",TRUE,"PFTC5","ATC1189",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",3,"sla_cm2_g",147.047619047619,NA,NA,-13.176252,-71.628819,3492.4
"1002","PE",TRUE,"PFTC5","ASV2088",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",3,"plant_height_cm",13,NA,NA,-13.176252,-71.628819,3492.4
"1003","PE",TRUE,"PFTC5","ASV2088",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",3,"leaf_thickness_mm",0.197333333333333,NA,NA,-13.176252,-71.628819,3492.4
"1004","PE",TRUE,"PFTC5","ADB5258",2020,"March","2020-03-12T00:00:00Z",1,"ACJ","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"ldmc",0.308536585365854,NA,NA,-13.1761,-71.628834,3487.7
"1005","PE",TRUE,"PFTC5","CFC1000",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"plant_height_cm",5.5,NA,NA,-13.119713,-71.620874,3714.7
"1006","PE",TRUE,"PFTC5","CFC1000",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"leaf_thickness_mm",0.095,NA,NA,-13.119713,-71.620874,3714.7
"1007","PE",TRUE,"PFTC5","CXD1104",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"dry_mass_g",0.0074,NA,NA,-13.119746,-71.620771,3714.3
"1008","PE",TRUE,"PFTC5","CHT3424",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_area_cm2",2.81,NA,NA,-13.119713,-71.620874,3714.7
"1009","PE",TRUE,"PFTC5","AYA3362",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"sla_cm2_g",86.0714285714286,NA,NA,-13.119733,-71.62081,3714.8
"1010","PE",TRUE,"PFTC5","APD0931",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"wet_mass_g",0.085,NA,NA,-13.119746,-71.620771,3714.3
"1011","PE",TRUE,"PFTC5","COE6169",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"wet_mass_g",0.058,NA,NA,-13.119695,-71.620927,3714.7
"1012","PE",TRUE,"PFTC5","ANX6046",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"dry_mass_g",0.1711,NA,NA,-13.119746,-71.620771,3714.3
"1013","PE",TRUE,"PFTC5","CIB6662",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"sla_cm2_g",58.9770723104056,NA,NA,-13.119713,-71.620874,3714.7
"1014","PE",TRUE,"PFTC5","CFA7659",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"sla_cm2_g",213.888888888889,NA,NA,-13.119746,-71.620771,3714.3
"1015","PE",TRUE,"PFTC5","CWM3970",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"wet_mass_g",0.118,NA,NA,-13.119733,-71.62081,3714.8
"1016","PE",TRUE,"PFTC5","CMX6007",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"ldmc",0.23125,NA,NA,-13.119733,-71.62081,3714.8
"1017","PE",TRUE,"PFTC5","ANP7683",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"wet_mass_g",0.11,NA,NA,-13.119713,-71.620874,3714.7
"1018","PE",TRUE,"PFTC5","BKW1860",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"wet_mass_g",0.0094,NA,NA,-13.119695,-71.620927,3714.7
"1019","PE",TRUE,"PFTC5","AYE2081",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"plant_height_cm",7,NA,NA,-13.119733,-71.62081,3714.8
"1020","PE",TRUE,"PFTC5","AYE2081",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"leaf_thickness_mm",0.351666666666667,NA,NA,-13.119733,-71.62081,3714.8
"1021","PE",TRUE,"PFTC5","CKA7021",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"dry_mass_g",0.0258,NA,NA,-13.119695,-71.620927,3714.7
"1022","PE",TRUE,"PFTC5","AOX1105",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"leaf_area_cm2",2.344,NA,NA,-13.119746,-71.620771,3714.3
"1023","PE",TRUE,"PFTC5","CMN6905",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"wet_mass_g",0.151,NA,NA,-13.119733,-71.62081,3714.8
"1024","PE",TRUE,"PFTC5","APH0115",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"sla_cm2_g",122.1875,NA,NA,-13.119695,-71.620927,3714.7
"1025","PE",TRUE,"PFTC5","CSF5865",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"leaf_area_cm2",1.039,NA,NA,-13.119713,-71.620874,3714.7
"1026","PE",TRUE,"PFTC5","CKL1087",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"plant_height_cm",11,NA,NA,-13.119713,-71.620874,3714.7
"1027","PE",TRUE,"PFTC5","CKL1087",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"leaf_thickness_mm",0.248666666666667,NA,NA,-13.119713,-71.620874,3714.7
"1028","PE",TRUE,"PFTC5","CKH7214",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"ldmc",0.470769230769231,NA,NA,-13.119713,-71.620874,3714.7
"1029","PE",TRUE,"PFTC5","CKD0965",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"sla_cm2_g",65.4324324324324,NA,NA,-13.119713,-71.620874,3714.7
"1030","PE",TRUE,"PFTC5","BKP5877",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"plant_height_cm",3.8,NA,NA,-13.119707,-71.62093,3714.6
"1031","PE",TRUE,"PFTC5","BKP5877",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"leaf_thickness_mm",0.221666666666667,NA,NA,-13.119707,-71.62093,3714.6
"1032","PE",TRUE,"PFTC5","CEF2052",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"wet_mass_g",0.064,NA,NA,-13.119713,-71.620874,3714.7
"1033","PE",TRUE,"PFTC5","CXA8168",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"sla_cm2_g",98.9497716894977,NA,NA,-13.119707,-71.62093,3714.6
"1034","PE",TRUE,"PFTC5","BKN0250",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"plant_height_cm",34,NA,NA,-13.119733,-71.62081,3714.8
"1035","PE",TRUE,"PFTC5","BKN0250",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"leaf_thickness_mm",0.488,NA,NA,-13.119733,-71.62081,3714.8
"1036","PE",TRUE,"PFTC5","CEG5424",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"sla_cm2_g",197.737226277372,NA,NA,-13.119746,-71.620771,3714.3
"1037","PE",TRUE,"PFTC5","CIF6978",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"dry_mass_g",0.047,NA,NA,-13.119713,-71.620874,3714.7
"1038","PE",TRUE,"PFTC5","CHX5000",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"wet_mass_g",0.083,NA,NA,-13.119713,-71.620874,3714.7
"1039","PE",TRUE,"PFTC5","CXE6426",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"ldmc",0.328571428571429,NA,NA,-13.119707,-71.62093,3714.6
"1040","PE",TRUE,"PFTC5","AXY1359",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"wet_mass_g",0.0164,NA,NA,-13.119733,-71.62081,3714.8
"1041","PE",TRUE,"PFTC5","APY5967",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"dry_mass_g",0.0137,NA,NA,-13.119746,-71.620771,3714.3
"1042","PE",TRUE,"PFTC5","CWY6193",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"ldmc",0.351724137931035,NA,NA,-13.119733,-71.62081,3714.8
"1043","PE",TRUE,"PFTC5","CWO1363",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"leaf_area_cm2",1.626,NA,NA,-13.119695,-71.620927,3714.7
"1044","PE",TRUE,"PFTC5","CSE4003",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"dry_mass_g",0.0065,NA,NA,-13.119713,-71.620874,3714.7
"1045","PE",TRUE,"PFTC5","CHL4896",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"leaf_area_cm2",3.388,NA,NA,-13.119713,-71.620874,3714.7
"1046","PE",TRUE,"PFTC5","CWS7219",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"plant_height_cm",8,NA,NA,-13.119695,-71.620927,3714.7
"1047","PE",TRUE,"PFTC5","CWS7219",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"leaf_thickness_mm",0.305333333333333,NA,NA,-13.119695,-71.620927,3714.7
"1048","PE",TRUE,"PFTC5","AQM0288",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"ldmc",0.245454545454545,NA,NA,-13.119695,-71.620927,3714.7
"1049","PE",TRUE,"PFTC5","AOW1278",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"sla_cm2_g",135.449438202247,NA,NA,-13.119695,-71.620927,3714.7
"1050","PE",TRUE,"PFTC5","AXZ3575",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"wet_mass_g",0.0174,NA,NA,-13.119733,-71.62081,3714.8
"1051","PE",TRUE,"PFTC5","CMJ5657",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"sla_cm2_g",74.0750670241287,NA,NA,-13.119733,-71.62081,3714.8
"1052","PE",TRUE,"PFTC5","CVX1237",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,"wet_mass_g",0.018,NA,NA,-13.119713,-71.620874,3714.7
"1053","PE",TRUE,"PFTC5","CEL6663",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"leaf_thickness_mm",0.315333333333333,NA,NA,-13.119746,-71.620771,3714.3
"1054","PE",TRUE,"PFTC5","CEA4386",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,"ldmc",0.292631578947368,NA,NA,-13.119707,-71.62093,3714.6
"1055","PE",TRUE,"PFTC5","COA5712",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"plant_height_cm",11,NA,NA,-13.119695,-71.620927,3714.7
"1056","PE",TRUE,"PFTC5","COA5712",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"leaf_thickness_mm",0.200666666666667,NA,NA,-13.119695,-71.620927,3714.7
"1057","PE",TRUE,"PFTC5","CQH4403",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"dry_mass_g",0.0055,NA,NA,-13.119713,-71.620874,3714.7
"1058","PE",TRUE,"PFTC5","CMA7567",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"sla_cm2_g",213.820224719101,NA,NA,-13.119707,-71.62093,3714.6
"1059","PE",TRUE,"PFTC5","CXI5589",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"wet_mass_g",0.111,NA,NA,-13.119746,-71.620771,3714.3
"1060","PE",TRUE,"PFTC5","CVY9887",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"ldmc",0.244444444444444,NA,NA,-13.119713,-71.620874,3714.7
"1061","PE",TRUE,"PFTC5","CES5935",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"wet_mass_g",0.047,NA,NA,-13.119746,-71.620771,3714.3
"1062","PE",TRUE,"PFTC5","CEO9105",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"plant_height_cm",5.7,NA,NA,-13.119746,-71.620771,3714.3
"1063","PE",TRUE,"PFTC5","CEO9105",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"leaf_thickness_mm",0.290666666666667,NA,NA,-13.119746,-71.620771,3714.3
"1064","PE",TRUE,"PFTC5","CMB6291",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"sla_cm2_g",64.1743119266055,NA,NA,-13.119733,-71.62081,3714.8
"1065","PE",TRUE,"PFTC5","CIJ0687",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,"leaf_area_cm2",3.295,NA,NA,-13.119713,-71.620874,3714.7
"1066","PE",TRUE,"PFTC5","CIK0884",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,"dry_mass_g",0.0638,NA,NA,-13.119713,-71.620874,3714.7
"1067","PE",TRUE,"PFTC5","CHP4964",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"sla_cm2_g",104.53488372093,NA,NA,-13.119746,-71.620771,3714.3
"1068","PE",TRUE,"PFTC5","CEY7459",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"sla_cm2_g",130.357142857143,NA,NA,-13.119695,-71.620927,3714.7
"1069","PE",TRUE,"PFTC5","AQF9992",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,"leaf_area_cm2",1.731,NA,NA,-13.119695,-71.620927,3714.7
"1070","PE",TRUE,"PFTC5","AQO2917",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"wet_mass_g",0.305,NA,NA,-13.119746,-71.620771,3714.3
"1071","PE",TRUE,"PFTC5","CDT7728",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"plant_height_cm",26.6,NA,NA,-13.119746,-71.620771,3714.3
"1072","PE",TRUE,"PFTC5","CDT7728",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"leaf_thickness_mm",0.276333333333333,NA,NA,-13.119746,-71.620771,3714.3
"1073","PE",TRUE,"PFTC5","AOO6679",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"leaf_area_cm2",3.477,NA,NA,-13.119733,-71.62081,3714.8
"1074","PE",TRUE,"PFTC5","CKT5177",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,"dry_mass_g",0.0175,NA,NA,-13.119707,-71.62093,3714.6
"1075","PE",TRUE,"PFTC5","CNC6131",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",5,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"dry_mass_g",0.01308,NA,NA,-13.119707,-71.62093,3714.6
"1076","PE",TRUE,"PFTC5","CFO5860",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"plant_height_cm",3.6,NA,NA,-13.119733,-71.62081,3714.8
"1077","PE",TRUE,"PFTC5","CFO5860",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"leaf_thickness_mm",0.207333333333333,NA,NA,-13.119733,-71.62081,3714.8
"1078","PE",TRUE,"PFTC5","CFW3700",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"ldmc",0.280357142857143,NA,NA,-13.119733,-71.62081,3714.8
"1079","PE",TRUE,"PFTC5","CXQ0795",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,"dry_mass_g",0.0171,NA,NA,-13.119746,-71.620771,3714.3
"1080","PE",TRUE,"PFTC5","AYD6574",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,"sla_cm2_g",81.8556701030928,NA,NA,-13.119733,-71.62081,3714.8
"1081","PE",TRUE,"PFTC5","BKO4291",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"leaf_area_cm2",0.491,NA,NA,-13.119733,-71.62081,3714.8
"1082","PE",TRUE,"PFTC5","CFN6705",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",5,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"leaf_area_cm2",8.042,NA,NA,-13.18058,-71.589928,3125
"1083","PE",TRUE,"PFTC5","CCC9000",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,"dry_mass_g",0.1213,NA,NA,-13.180406,-71.589709,3118
"1084","PE",TRUE,"PFTC5","CGO3308",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"wet_mass_g",0.327,NA,NA,-13.180457,-71.589806,3121
"1085","PE",TRUE,"PFTC5","CGS6519",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"plant_height_cm",37.2,NA,NA,-13.180457,-71.589806,3121
"1086","PE",TRUE,"PFTC5","CGS6519",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"leaf_thickness_mm",0.222666666666667,NA,NA,-13.180457,-71.589806,3121
"1087","PE",TRUE,"PFTC5","CGW0865",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,"ldmc",0.442173913043478,NA,NA,-13.180457,-71.589806,3121
"1088","PE",TRUE,"PFTC5","BYH1355",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"dry_mass_g",0.0138,NA,NA,-13.180406,-71.589709,3118
"1089","PE",TRUE,"PFTC5","CJA3219",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"dry_mass_g",0.00778,NA,NA,-13.180457,-71.589806,3121
"1090","PE",TRUE,"PFTC5","CJF2547",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"wet_mass_g",0.0154,NA,NA,-13.180457,-71.589806,3121
"1091","PE",TRUE,"PFTC5","CJJ5671",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"plant_height_cm",19.6,NA,NA,-13.180457,-71.589806,3121
"1092","PE",TRUE,"PFTC5","CJJ5671",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"leaf_thickness_mm",0.424666666666667,NA,NA,-13.180457,-71.589806,3121
"1093","PE",TRUE,"PFTC5","CIU1102",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"ldmc",0.458260869565217,NA,NA,-13.180457,-71.589806,3121
"1094","PE",TRUE,"PFTC5","CFS9609",2020,"March","2020-03-14T00:00:00Z",1,"TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,"leaf_area_cm2",4.508,NA,NA,-13.119733,-71.62081,3714.8
"1095","PE",TRUE,"PFTC5","CKI3723",2020,"March","2020-03-13T00:00:00Z",1,"WAY","C",1,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,"leaf_area_cm2",0.4722,NA,NA,-13.180406,-71.589709,3118
